Gene	LogFc_0	LogFc_1	LogFc_2	LOGFC	STDEV
lmo0239	-2.0170704384261358	-1.6598508280522468	-1.8693720333446207	-1.7860224030080492	0.14656049352721146
lmo0240	-1.9799753273950094	-1.561083097988777	-1.8143717198917662	-1.7310220895551947	0.1722563918054615
lmo0241	-2.313465424521774	-1.3196843206972835	-1.7535001810511757	-1.6701505507146042	0.4067975413599221
lmo0242	-2.09229258340648	-1.4759067388407567	-1.5276651110781687	-1.4443154807415972	0.2791683325294625
lmo0243	-1.053120845092077	-0.8404848432049308	-1.291124431243797	-0.9697712147555055	0.18406997903196998
lmo0245	-1.3315816092961095	-1.700580604397663	-1.9197677433399836	-1.6172309740610915	0.24270837291448177
lmo0246	-0.45020757993552873	-0.26660117198370603	-0.5761795912195682	-0.36685794959895723	0.12711283628007763
lmo0247	-0.24902744717074743	0.9741364456071349	-1.2835822194411568	-0.16567781683417593	0.922781246253259
lmo0248	-0.3195754542396054	-0.8093803640841015	-0.5601131467007798	-0.47676351636420833	0.19997260280802515
lmo0249	-0.12863521081542562	-0.6483429964881706	-0.5006534543963594	-0.41730382405978794	0.218659033629276
lmo0250	0.017596720767088847	-0.4244516709820916	-0.3386514932368856	-0.2553018629003141	0.1913929178795889
lmo0251	0.645759062179093	-0.18884323504718648	-0.03992231987532957	0.04342731046124193	0.3634552381437346
lmo0252	0.938174222742048	-0.009861719621935272	0.15582153695846213	0.23917116729503363	0.41342724934084596
lmo0253	0.96670241615048	0.6062125162775134	0.2462844092837262	0.6895621466140849	0.29410944953129625
lmo0254	1.4613026483399203	2.785878659315718	1.890212985553517	1.9735626158900885	0.5518335785137006
lmo0255	0.4283842127011841	0.8695454805456553	4.888436533592723	0.9528951108822268	2.0066050728530933
lmo0256	-0.8312182918062083	-1.1221535249513819	-1.2969281897482139	-1.0388038946148104	0.19208655525316157
lmo0257	3.133064884599346	1.7984516908212838	1.4585925437011662	1.8818013211578553	0.7226920534686592
lmo0258	0.6199363196426093	-0.023882545340117467	-0.17307322829006377	0.059467084996454034	0.34409700407154253
lmo0259	0.4924686175481634	-0.24913295154666404	-0.32016834573742603	-0.16578332121009254	0.3674835973073827
lmo0260	-0.3626305934497678	-0.9554457148129183	-0.2625941573674764	-0.2792809631131963	0.3057741245711772
lmo0261	-0.8336087969036479	-1.2584974641374282	-0.9104446298076665	-0.827094999471095	0.1848647854955174
lmo0262	0.767272672758657	0.4459041226094218	-2.3581629056013877	0.5292537529459933	1.4037417140629227
lmo0263	4.16386519240238	2.227980215634081	4.365914914844257	4.247214822738951	0.9637449819268662
lmo0264	0.7052739949134574	0.13245175596830183	3.466623401091929	0.7886236252500289	1.4556356541837556
lmo0265	5.606534576948819	2.3555455360443442	5.082565373203234	5.165915003539806	1.4251748689123072
lmo0266	0.11534845955796325	-0.06771079557307669	0.7184818479564061	0.19869808989453475	0.3358867943932556
lmo0267	0.47664424553382023	-0.3773692246634024	0.7946177052529277	0.5599938758703917	0.49486243792916235
